patent_id,founding_year,founding_score,VC_backed_assignee,VC_score,initassignee_id,initassignee_organization,same_as20220630pv,assignee_organization_20220630pv,assignee_id_20220630pv,initassignee_idxwalk20220630pv,Found in OC,company_number,gvkey,CUSIP,first_year_publicly_listed,UO_DISCERN,SUB_DISCERN,univ_hospital_gov,is_US_assignee,cpc_sections,grant_year,patent_abstract,topK_topics,topK_scores,super_topics,main_super_topic,top5_similarities,sim1,sim2,sim3,sim4,sim5,sim_mean,sim_variance,sim_std,sim_min,sim_max,topK_1,topK_2,topK_3,topK_4,topK_5,topK_mean,topK_variance,topK_std
10669467,1919.0,10.0,0.0,,OR0000033,HALLIBURTON ENERGY SERVICES INC,1,"HALLIBURTON ENERGY SERVICES, INC.",7328562f-4fdb-40ea-8ed3-f6713e490c0c,7328562f-4fdb-40ea-8ed3-f6713e490c0c,1.0,000022181,5439.0,406216101,1950.0,1.0,0.0,0.0,1.0,C  E,2020.0,Included are drilling fluids for drilling in a subterranean formation. A drilling fluid may include: an aqueous base fluid and a betaine shale stabilizer comprising glycine betaine HCl.,"[76, 2, 386, 100, 1042]","[0.7942432165145874, 0.6129866242408752, 0.5754467248916626, 0.5268546342849731, 0.501661479473114]","[91, 91, 91, 91, 34]",91,"[0.556769, 0.556769, 0.556769, 0.556769, 0.4424587]",0.556769,0.556769,0.556769,0.556769,0.4424587,0.53390694,0.00261337,0.05112113,0.4424587,0.556769,0.7942432165145874,0.6129866242408752,0.5754467248916626,0.5268546342849731,0.501661479473114,0.6022385358810425,0.0133743992050501,0.115647737569959
10457719,1912.0,10.0,0.0,,OR0001127,JACKSON LABORATORY,1,THE JACKSON LABORATORY,49c5498a-0e4f-4492-b0e5-ef5de03415e9,49c5498a-0e4f-4492-b0e5-ef5de03415e9,1.0,19290004ND,14881.0,244878203,1987.0,1.0,0.0,0.0,1.0,C  A  Y,2019.0,"In certain embodiments, this present invention provides antibodies and Fc fusion proteins with enhanced pharmacokinetics, such as biotinylated antibodies or biotinylated Fc fusion polypeptides.","[59, 1859, 802, 2371, 2945]","[0.7732628583908081, 0.7480789422988892, 0.7473345398902893, 0.6943192481994629, 0.6882868409156799]","[6, 27, 31, 31, 31]",6,"[0.69114757, 0.60616565, 0.70496416, 0.70496416, 0.70496416]",0.69114757,0.60616565,0.70496416,0.70496416,0.70496416,0.6824411,0.001853903,0.043056976,0.60616565,0.70496416,0.7732628583908081,0.7480789422988892,0.7473345398902893,0.6943192481994629,0.6882868409156799,0.7302564859390259,0.0013779460271646,0.0371206954024922
6316091,,,0.0,,OR0051595,SOFAMOR DANEK IRELAND LIMITED,0,"SDGI HOLDINGS, INC.",f3429047-75ec-4ef9-9f1d-0039c27daaa4,,0.0,,,,,0.0,0.0,0.0,0.0,A  C  Y,2001.0," The invention concerns a method for preparing macro-porous synthetic ceramics designed in particular for bone substitution. The invention also concerns macro-porous synthetic ceramics comprising pores of controlled dimensions, distributed in number and in surface in a predetermined manner, the interconnection between the pores thereof being controlled. ","[11, 97, 414, 938, 229]","[0.6421336531639099, 0.6117493510246277, 0.5780077576637268, 0.543440043926239, 0.5331984758377075]","[71, 54, 71, 32, 141]",71,"[0.5307306, 0.48372412, 0.5307306, 0.42127508, 0.47662807]",0.5307306,0.48372412,0.5307306,0.42127508,0.47662807,0.48861772,0.0020624301,0.045413986,0.42127508,0.5307306,0.6421336531639099,0.6117493510246277,0.5780077576637268,0.543440043926239,0.5331984758377075,0.5817058563232422,0.0020962611246389,0.0457849443009265
9593069,,,0.0,,OR0001593,NORTHWESTERN UNIVERSITY,0,"CAMBRIA PHARMACEUTICALS, INC.",00406382-73af-47a1-9f67-318a2bb55644,8cdb1807-a96e-4dff-b0ec-d0a9aed96afb,0.0,,,,,0.0,0.0,1.0,1.0,C  A,2017.0,"The present invention relates to the identification of provided cyclohexane-1,3-diones (CHD compounds) and pharmaceutical compositions thereof for treating subjects with amyotrophic lateral sclerosis (ALS) and other neurodegenerative diseases. The invention also provides methods of preparing the provided CHD compounds.","[294, 420, 143, 512, 167]","[0.642583966255188, 0.6232150197029114, 0.6196789145469666, 0.6173332333564758, 0.6075152158737183]","[22, 170, 129, 22, 123]",22,"[0.5813029, 0.64688504, 0.5616291, 0.5813029, 0.5005715]",0.5813029,0.64688504,0.5616291,0.5813029,0.5005715,0.5743383,0.0027407764,0.052352425,0.5005715,0.64688504,0.642583966255188,0.6232150197029114,0.6196789145469666,0.6173332333564758,0.6075152158737183,0.622065269947052,0.0001655324396534,0.0128659410714259
11041004,,,0.0,,OR0011830,WAYNE STATE UNIVERSITY,1,WAYNE STATE UNIVERSITY,9c9b1c24-bc94-413c-aa63-711faad9db3d,9c9b1c24-bc94-413c-aa63-711faad9db3d,0.0,,,,,0.0,0.0,1.0,1.0,C  A,2021.0,"The invention provides compositions and kits including at least one nucleic acid or polypeptide molecule encoding for a mutant CoChop protein. Methods of the invention include administering a composition comprising a mutant CoChop to a subject to preserve, improve, or restore phototransduction. Preferably, the compositions and methods of the invention are provided to a subject having impaired vision, thereby restoring vision to normal levels.","[1908, 1925, 500, 660, 2632]","[0.6314152479171753, 0.6294427514076233, 0.6291930675506592, 0.6184593439102173, 0.6116260886192322]","[132, 69, 118, 110, 132]",132,"[0.65490484, 0.5710528, 0.5665865, 0.5553913, 0.65490484]",0.65490484,0.5710528,0.5665865,0.5553913,0.65490484,0.60056806,0.0024929522,0.049929474,0.5553913,0.65490484,0.6314152479171753,0.6294427514076233,0.6291930675506592,0.6184593439102173,0.6116260886192322,0.6240272998809815,7.384655537272521e-05,0.0085934018509973
9714474,2001.0,10.0,1.0,10.0,OR0102074,NEXX SYSTEMS INC,0,"TEL NEXX, INC.",27900fe9-8fe9-4122-a98e-a6e13d4b240c,,1.0,3412758,,,,0.0,0.0,0.0,1.0,C  H,2017.0,"A method and system for coating the interior surfaces of microscale hole features fabricated into the substantially planar surface of a work piece. The method comprises providing a work piece with a barrier metal coating that is substantially continuous and uniform both along the planar surface of the work piece and the inner surfaces of the microscale hole features wherein said barrier metal coating is applied by a substantially surface reaction limited process. The workpiece is provided with a coating, on the planar surface of the work piece, of a thick metal layer anchored to the barrier metal coat and disposed to provide substantially uniform electrical conduction capability to the microscale features located throughout and across the workpiece. An electrical contact path is provided to the electrically conductive coating at the perimeter of the work piece. The workpiece is immersed in a chemical bath, causing said chemical bath to fully contact the interior surfaces of the microscale hole features, said chemical bath containing metal ions suitable for electrodeposition. An electric potential is applied at the perimeter of the work piece to cause electrodeposition of metal ions onto all surfaces of the work piece including the interior surfaces of the microscale hole features to a predetermined finish coating in one step.","[10, 1950, 2051, 122, 287]","[0.7063043117523193, 0.688133180141449, 0.6594741940498352, 0.6492589712142944, 0.6390397548675537]","[126, 126, 126, 10, 137]",126,"[0.6761785, 0.6761785, 0.6761785, 0.59251595, 0.63627386]",0.6761785,0.6761785,0.6761785,0.59251595,0.63627386,0.65146506,0.0013845088,0.03720899,0.59251595,0.6761785,0.7063043117523193,0.688133180141449,0.6594741940498352,0.6492589712142944,0.6390397548675537,0.6684420824050903,0.000783549845585,0.0279919603740982
8440714,2011.0,8.0,0.0,,OR0013295,ARBOR THERAPEUTICS LLC,1,"ARBOR THERAPEUTICS, LLC",71e9cb58-e20d-4bd5-8047-e29219636a22,71e9cb58-e20d-4bd5-8047-e29219636a22,1.0,978526,,,,0.0,0.0,0.0,1.0,A  C,2013.0,The present application discloses an acid labile lipophilic molecular conjugate of cancer chemotherapeutic agents and methods for reducing or substantially eliminating the side effects of chemotherapy associated with the administration of a cancer chemotherapeutic agent to a patient in need thereof.,"[165, 2254, 1564, 51, 90]","[0.594218909740448, 0.5882571339607239, 0.584662675857544, 0.5656930208206177, 0.5444506406784058]","[162, 162, 64, 50, 64]",162,"[0.60528374, 0.60528374, 0.47794008, 0.57407635, 0.47794008]",0.60528374,0.60528374,0.47794008,0.57407635,0.47794008,0.5481048,0.0042648898,0.06530613,0.47794008,0.60528374,0.594218909740448,0.5882571339607239,0.584662675857544,0.5656930208206177,0.5444506406784058,0.5754564762115478,0.0004143316902347,0.0203551391602883
6106835,1986.0,10.0,0.0,,OR0018326,TANOX BIOSYSTEMS INC,1,"TANOX, INC.",bc4766cb-7113-4c42-82cf-e969103713a4,bc4766cb-7113-4c42-82cf-e969103713a4,0.0,,133731.0,87588Q109,2000.0,1.0,0.0,0.0,0.0,C  A,2000.0,"Several forms of immunoregulatory substances are derived from monoclonal antibodies (MAbs) that are specific for a T or B cell surface antigen, such as CD3, TCR, CD4, or CD8 on T cells or membrane-bound immunoglobulins on B cells. The substances include: a mixture of F(ab').sub.2 fragments (or other divalent binding molecules which lack Fc) which each bind noncompetitively to different monovalent antigenic epitopes on the same antigen; the F(ab').sub.2 fragment (or other divalent binding molecules which lack Fc) of a bispecific antibody which has each of its binding sites derived from one of the two MAbs that bind noncompetitively to monovalent antigenic epitopes on the same antigen; a conjugate including a polymeric backbone, such as polyethylene glycol (""PEG""), cellulose, dextran, agarose, or an amino acid copolymer or a liposome, that is coupled with the binding molecules, e.g., Fv, Fab, or F(ab').sub.2, which bind noncompetitively to monovalent antigenic epitopes on the same antigen.","[2939, 16, 574, 802, 2348]","[0.7772388458251953, 0.6909149885177612, 0.6906477212905884, 0.6895479559898376, 0.6884405016899109]","[6, 31, 163, 31, 163]",6,"[0.6222819, 0.6658391, 0.6761564, 0.6658391, 0.6761564]",0.6222819,0.6658391,0.6761564,0.6658391,0.6761564,0.6612546,0.00050125824,0.022388797,0.6222819,0.6761564,0.7772388458251953,0.6909149885177612,0.6906477212905884,0.6895479559898376,0.6884405016899109,0.7073580026626587,0.001527002016088,0.0390768731616031
8592200,,,0.0,,OR0002097,UNIVERSITY OF SOUTH FLORIDA,1,UNIVERSITY OF SOUTH FLORIDA,0c267641-6afd-4a02-8497-9ae8a15a1962,0c267641-6afd-4a02-8497-9ae8a15a1962,0.0,,,,,0.0,0.0,1.0,1.0,C  G,2013.0,"The present invention concerns compositions and methods of extracting infectious pathogens from a volume of blood. In one embodiment, the method includes the steps of creating a fibrin aggregate confining the pathogens and introducing a fibrin lysis reagent to expose the pathogens for analysis. The present invention also concerns materials and methods for removing aurintricarboxylic acid (ATA) from a sample.","[3002, 2491, 705, 102, 671]","[0.9084950089454651, 0.5933244824409485, 0.5905329585075378, 0.5820687413215637, 0.5807377696037292]","[121, 84, 2, 76, 26]",121,"[0.6084893, 0.31993827, 0.61247325, 0.5049677, 0.5011658]",0.6084893,0.31993827,0.61247325,0.5049677,0.5011658,0.50940686,0.014106493,0.11877076,0.31993827,0.61247325,0.9084950089454652,0.5933244824409485,0.5905329585075378,0.5820687413215637,0.5807377696037292,0.6510317921638489,0.0207436756134811,0.1440266489698386
9228176,1802.0,10.0,0.0,,OR0000057,EI DU PONT DE NEMOURS AND COMPANY,1,E. I. DU PONT DE NEMOURS AND COMPANY,7f87d4f8-9088-492d-8202-0d0353c1c3ea,7f87d4f8-9088-492d-8202-0d0353c1c3ea,1.0,48306,4087.0,263534109,1950.0,1.0,0.0,0.0,1.0,C  Y,2016.0,"Reaction solutions are disclosed herein comprising water, sucrose and a glucosyltransferase enzyme that synthesizes poly alpha-1,3-glucan. The glucosyltransferase enzyme can synthesize insoluble glucan polymer having at least 50% alpha-1,3 glycosidic linkages and a number average degree of polymerization of at least 100. Further disclosed are methods of using such glucosyltransferase enzymes to produce insoluble poly alpha-1,3-glucan.","[2200, 1367, 2367, 247, 1376]","[0.9710666537284851, 0.762921154499054, 0.7560189366340637, 0.6434040665626526, 0.6349490880966187]","[81, 81, 81, 95, 81]",81,"[0.7405311, 0.7405311, 0.7405311, 0.5562158, 0.7405311]",0.7405311,0.7405311,0.7405311,0.5562158,0.7405311,0.703668,0.0067944233,0.08242829,0.5562158,0.7405311,0.9710666537284852,0.762921154499054,0.7560189366340637,0.6434040665626526,0.6349490880966187,0.7536719799041748,0.0184014093488997,0.1356517944919997
9119447,,,0.0,,OR0000016,CALIFORNIA INSTITUTE OF TECHNOLOGY,1,CALIFORNIA INSTITUTE OF TECHNOLOGY,5a02a56e-8975-4fa1-9234-d2d881585704,5a02a56e-8975-4fa1-9234-d2d881585704,0.0,,,,,0.0,0.0,1.0,1.0,A  C,2015.0,"According to embodiments of the present invention, an amorphous alloy includes at least Pt, P, Si and B as alloying elements, and has a Pt weight fraction of about 0.925 or greater. In some embodiments, the Pt weight fraction is about 0.950 or greater.","[1036, 1263, 74, 43, 1447]","[0.7022788524627686, 0.5671602487564087, 0.5056198239326477, 0.5033466219902039, 0.4625352919101715]","[53, 28, 53, 53, 53]",53,"[0.5272703, 0.4057818, 0.5272703, 0.5272703, 0.5272703]",0.5272703,0.4057818,0.5272703,0.5272703,0.5272703,0.5029726,0.0029518916,0.054331314,0.4057818,0.5272703,0.7022788524627686,0.5671602487564087,0.5056198239326477,0.5033466219902039,0.4625352919101715,0.5481881678104401,0.0088157805585192,0.0938923881819991
6162890,1920.0,10.0,0.0,,OR0001916,EASTMAN CHEMICAL COMPANY,1,EASTMAN CHEMICAL COMPANY,94ba08f4-d330-48b8-99ab-39db6035d117,94ba08f4-d330-48b8-99ab-39db6035d117,1.0,000037291,29392.0,277432100,1992.0,1.0,0.0,0.0,1.0,D  C  Y,2000.0," Disclosed are linear, water-dispersible sulfopolyesters incorporating a low molecular weight polyethylene glycol and blocks of a high molecular weight polyethylene glycol. The block sulfopolyesters have improved toughness, abrasion resistance, flexibility, and adhesion. Particular utility is realized in polyester fiber sizing applications and as an adhesive. ","[740, 309, 34, 662, 152]","[0.6478040218353271, 0.6400356292724609, 0.6139958500862122, 0.6017246842384338, 0.590033769607544]","[14, 120, 120, 25, 120]",14,"[0.59652233, 0.5948507, 0.5948507, 0.5972264, 0.5948507]",0.59652233,0.5948507,0.5948507,0.5972264,0.5948507,0.5956602,1.2904932e-06,0.0011359988,0.5948507,0.5972264,0.6478040218353271,0.6400356292724609,0.6139958500862122,0.6017246842384338,0.590033769607544,0.6187187910079956,0.0006085736336157,0.0246692852270937
9409151,1933.0,10.0,0.0,,OR0000640,ROCKWELL COLLINS INC,1,"ROCKWELL COLLINS, INC.",e52b7c8a-533a-4934-afec-36f1311e0bc5,e52b7c8a-533a-4934-afec-36f1311e0bc5,0.0,,144066.0,774341101,1999.0,1.0,0.0,0.0,1.0,B  C  G,2016.0,"A method for calibrating an ESA radar to mitigate degradation of its radiation system. The radiation system includes the distribution manifold, the ESA radiating elements and the radome the ESA may be operating through. Sensing of degradation takes place both locally with a switchable matched load to identify individual ESA element characteristics and globally with target based radar return data. The data generated by this sensing of both local and global characteristics is then used to modify available ESA element complex weighting to produce a desired far-field radiation pattern.","[637, 659, 52, 240, 620]","[0.3705501854419708, 0.34649309515953064, 0.34349605441093445, 0.33762356638908386, 0.32652270793914795]","[30, 56, 30, 82, 134]",30,"[0.31177157, 0.3232121, 0.31177157, 0.16354626, 0.2628827]",0.31177157,0.3232121,0.31177157,0.16354626,0.2628827,0.27463683,0.004399202,0.06632648,0.16354626,0.3232121,0.3705501854419708,0.3464930951595306,0.3434960544109344,0.3376235663890838,0.3265227079391479,0.3449371218681335,0.0002632763720075,0.0162257934168897
8658584,1923.0,10.0,0.0,,OR0000428,ECOLAB USA INC,1,ECOLAB INC.,1e726a80-a9df-44a1-946f-74c12c72f49f,1e726a80-a9df-44a1-946f-74c12c72f49f,0.0,,4213.0,278865100,1950.0,1.0,0.0,0.0,1.0,C,2014.0,"A cleaning composition including a sulfosuccinate functionalized alkyl polyglucoside, a water conditioning agent and water. In one embodiment, the cleaning composition is substantially free of alkyl phenol ethoxylates. The cleaning composition is capable of removing soils including up to 20% proteins. The cleaning compositions include a biorenewable, environmentally friendly alternative to nonyl phenol ethoxylates and exhibit superior cleaning of food and oily soils.","[4, 1530, 2063, 742, 891]","[0.7253567576408386, 0.6362947225570679, 0.6200801134109497, 0.6189493536949158, 0.607487678527832]","[34, 34, 21, 110, 65]",34,"[0.659832, 0.659832, 0.57430136, 0.55821466, 0.59787565]",0.659832,0.659832,0.57430136,0.55821466,0.59787565,0.6100111,0.0022673924,0.047617145,0.55821466,0.659832,0.7253567576408386,0.6362947225570679,0.6200801134109497,0.6189493536949158,0.607487678527832,0.6416337251663208,0.0022957856263456,0.0479143572047632
